route_type (frontend/backend/api),method,path,file_source,handler_or_component,auth_required,currently_used (yes/no/unknown),duplicate_or_overlap,related_feature,delete_candidate,confidence,notes
api,GET,/api/ai-ops/process-registry,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/process-registry,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/process-registry/:key,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/process-registry/:key,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/process-registry/:key,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/process-registry/:key,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/bob/onboarding-context,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/bob/onboarding-context,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/agents,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/agents,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,PUT,/api/ai-ops/agents/:agent/state,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,PUT,/api/ops/ai/agents/:agent/state,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/chat/threads,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/chat/threads,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/chat/threads,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/chat/threads,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/chat/threads/:id/messages,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/chat/threads/:id/messages,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,DELETE,/api/ai-ops/chat/threads/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,DELETE,/api/ops/ai/chat/threads/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/chat/threads/:id/messages,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/chat/threads/:id/messages,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/tasks,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/tasks,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/tasks,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/tasks,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,PUT,/api/ai-ops/tasks/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,PUT,/api/ops/ai/tasks/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,PUT,/api/ai-ops/tasks/:id/status,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,PUT,/api/ops/ai/tasks/:id/status,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/tasks/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/tasks/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/tasks/:id/messages,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/tasks/:id/messages,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/tasks/:id/review-request,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/tasks/:id/review-request,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/tasks/:id/review-decision,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/tasks/:id/review-decision,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/tasks/:id/archive,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/tasks/:id/archive,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/tasks/:id/restore,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/tasks/:id/restore,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/tasks/:id/submit,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/tasks/:id/submit,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/tasks/:id/activity,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/tasks/:id/activity,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/monitors,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/monitors,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/monitors/run,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/monitors/run,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/shift-rebuild-log,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/shift-rebuild-log,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/shift-rebuild-log/trigger,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/shift-rebuild-log/trigger,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/issues,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/issues,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/issues,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/issues,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/issues/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/issues/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,PUT,/api/ai-ops/issues/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,PUT,/api/ops/ai/issues/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,PUT,/api/ai-ops/issues/:id/status,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,PUT,/api/ops/ai/issues/:id/status,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/issues/:id/plan,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/issues/:id/plan,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/issues/:id/approve,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/issues/:id/approve,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/issues/:id/reject,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/issues/:id/reject,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/issues/:id/assign,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/issues/:id/assign,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/issues/:id/complete,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/issues/:id/complete,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/issues/:id/close,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/issues/:id/close,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/issues/:id/comments,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/issues/:id/comments,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/ideas,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/ideas,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/ideas,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/ideas,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/ai-ops/ideas/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,GET,/api/ops/ai/ideas/:id,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,PUT,/api/ai-ops/ideas/:id/status,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,PUT,/api/ops/ai/ideas/:id/status,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/ideas/:id/convert-to-issue,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/ideas/:id/convert-to-issue,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,POST,/api/ai-ops/ideas/:id/convert-to-task,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ai-ops from server/index.ts
api,POST,/api/ops/ai/ideas/:id/convert-to-task,server/routes/aiOpsControl.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/ops/ai from server/index.ts
api,GET,/api/bob/read/health,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/system-health,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/system-map,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/build-status,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/forms/daily-sales,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/forms/daily-stock,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/receipts/truth,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/usage/truth,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/issues,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/catalog,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/orders,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/roll-order,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/module-status,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/shift-snapshot,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/reports/item-sales,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/reports/modifier-sales,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/reports/category-totals,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/read/analysis/stock-usage,server/routes/bobRead.ts,router,unknown,unknown,,mounted router,unknown,VERIFIED,explicit mount /api/bob/read from server/index.ts
api,GET,/api/bob/health,server/routes/aiOpsControl.ts,bobAliasRouter,unknown,unknown,,alias router,unknown,VERIFIED,"mounted via app.use(""/api/bob"", bobAliasRouter)"
api,GET,/api/bob/charter,server/routes/aiOpsControl.ts,bobAliasRouter,unknown,unknown,,alias router,unknown,VERIFIED,"mounted via app.use(""/api/bob"", bobAliasRouter)"
